Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
584.0,_57_HY_landed,REAL,Hystérésis: valeur limite de charge pour message: électro-aimant posé Electro-aimant,%DB100.DBD584,Electro-aimant,Télémesure,t
588.0,_57_Res1,REAL,Electro-aimant 1,%DB100.DBD588,Electro-aimant,Télémesure,
592.0,_57_Res2,REAL,Electro-aimant 2,%DB100.DBD592,Electro-aimant,Télémesure,
596.0,_57_Res3,REAL,Electro-aimant 3,%DB100.DBD596,Electro-aimant,Télémesure,
600.0,_59_EN_Limit_open,BOOL,"Validation: valeur-limite de charge pour ouverture de la pince Pince, pince de benne",%DB100.DBX600.0,"Pince, pince de benne",Télésignal,
602.0,_59_LI_open,REAL,"Valeur limite de charge: ouvrir pince Pince, pince de benne",%DB100.DBD602,"Pince, pince de benne",Télémesure,t
606.0,_59_HY_open,REAL,"Hystérésis: valeur limite de charge pour ouvrir la pince Pince, pince de benne",%DB100.DBD606,"Pince, pince de benne",Télémesure,t
610.0,_59_LI_open_cyl,REAL,"Valeur limite de charge: ouvrir pince à r etourner les bobines Pince, pince de benne",%DB100.DBD610,"Pince, pince de benne",Télémesure,t
614.0,_59_HY_open_cyl,REAL,"Hystérésis: val. lim. de charge pour ouvrir pince de retournement des bobines Pince, pince de benne",%DB100.DBD614,"Pince, pince de benne",Télémesure,t
618.0,_59_Res1,REAL,"Pince, pince de benne 1",%DB100.DBD618,"Pince, pince de benne",Télémesure,
622.0,_59_Res2,REAL,"Pince, pince de benne 2",%DB100.DBD622,"Pince, pince de benne",Télémesure,
626.0,_59_Res3,REAL,"Pince, pince de benne 3",%DB100.DBD626,"Pince, pince de benne",Télémesure,
630.0,_61_P_B701_delayed,TIME,Enclenchement retardé position droite Equipements de sécurité,%DB100.DBD630,Equipements de sécurité,Télémesure,m
634.0,_61_Res0,REAL,Equipements de sécurité 1,%DB100.DBD634,Equipements de sécurité,Télémesure,
638.0,_61_Res1,REAL,Equipements de sécurité 2,%DB100.DBD638,Equipements de sécurité,Télémesure,
642.0,_61_Res2,REAL,Equipements de sécurité 3,%DB100.DBD642,Equipements de sécurité,Télémesure,
646.0,_61_Res3,REAL,Equipements de sécurité 4,%DB100.DBD646,Equipements de sécurité,Télémesure,
650.0,_62_EN_travel_ext_beams,BOOL,Validation: translation avec poutres sorties Calage,%DB100.DBX650.0,Calage,Télésignal,
652.0,_04_stabilizer_setpoint,REAL,Valeurs de consigne fixes de la pompe hyd raulique principale pour les calages Pompes et compresseurs,%DB100.DBD652,Pompes et compresseurs,Téléréglage,
656.0,_04_X4_MIN_POS,REAL,"Valeurs de cons. pompe hydr. pour calage: ""YMINP"" Pompes et compresseurs",%DB100.DBD656,Pompes et compresseurs,Télémesure,min
660.0,_04_X4_MAX_POS,REAL,"Valeurs de cons. pompe hydr. pour calage: ""YMAXP"" Pompes et compresseurs",%DB100.DBD660,Pompes et compresseurs,Télémesure,
664.0,_04_X4_MIN_NEG,REAL,"Valeurs de cons. pompe hydr. pour calage: ""YMINN"" Pompes et compresseurs",%DB100.DBD664,Pompes et compresseurs,Télémesure,min
668.0,_04_X4_MAX_NEG,REAL,"Valeurs de cons. pompe hydr. pour calage: ""YMAXN"" Pompes et compresseurs",%DB100.DBD668,Pompes et compresseurs,Télémesure,
672.0,_04_T4_UP_POS,REAL,"Rampes pompe hydr. pour calage: ""TUP"" Pompes et compresseurs",%DB100.DBD672,Pompes et compresseurs,Télémesure,
676.0,_04_T4_DOWN_POS,REAL,"Rampes pompe hydr. pour calage: ""TDP"" Pompes et compresseurs",%DB100.DBD676,Pompes et compresseurs,Télémesure,
680.0,_04_T4_UP_NEG,REAL,"Rampes pompe hydr. pour calage: ""TUN"" Pompes et compresseurs",%DB100.DBD680,Pompes et compresseurs,Télémesure,
684.0,_04_T4_DOWN_NEG,REAL,"Rampes pompe hydr. pour calage: ""TDN"" Pompes et compresseurs",%DB100.DBD684,Pompes et compresseurs,Télémesure,
688.0,_62_Lift_jack_cyl_T,TIME,Mode automatique: relever les vérins de c alage Calage,%DB100.DBD688,Calage,Télémesure,t
692.0,_62_Prop_jack_cyl_T,TIME,Mode automatique: descendre les vérins de calage Calage,%DB100.DBD692,Calage,Télémesure,t
696.0,_62_X_Offset,REAL,Calage: décalage angle de l’axe X Calage,%DB100.DBD696,Calage,Télémesure,°
700.0,_62_Y_Offset,REAL,Calage: décalage affichage angle de l’axe Y Calage,%DB100.DBD700,Calage,Télémesure,°
704.0,_04_stab_setpoint_manual,REAL,Valeurs de consigne fixes de la pompe hyd r.princip.pour calages en mode manuel Pompes et compresseurs,%DB100.DBD704,Pompes et compresseurs,Téléréglage,
708.0,_62_Res2,REAL,Calage 1,%DB100.DBD708,Calage,Télémesure,
712.0,_62_Res3,REAL,Calage 2,%DB100.DBD712,Calage,Télémesure,
716.0,_63_SLI_Display,BOOL,Passage de l’affichage de la charge à l’i ndication de l’angle Contrôleur d’état de charge,%DB100.DBX716.0,Contrôleur d’état de charge,Télésignal,
716.1,_63_SLI_Test,BOOL,Mise sous tension test-CEC pour courbe de charge Contrôleur d’état de charge,%DB100.DBX716.1,Contrôleur d’état de charge,Télésignal,
718.0,_63_Res1,WORD,Contrôleur d’état de charge,%DB100.DBW718,Contrôleur d’état de charge,Télémesure,t
720.0,_91_Load_limit_1,REAL,Imprimante pour données de production: valeur limite de charge > valeur limite Commande centralisée CPU programmable,%DB100.DBD720,Commande centralisée CPU programmable,Télémesure,t
724.0,_91_Load_limit_2,REAL,Imprimante pour données de production:val eur limite de charge < valeur limite Commande centralisée CPU programmable,%DB100.DBD724,Commande centralisée CPU programmable,Télémesure,t
0.0,_00_P_actual_R,REAL,Puissance en kW Groupe électrogène diesel,%DB102.DBD0,Groupe électrogène diesel,Télémesure,kW
4.0,_00_Temp_salle_masch_R,REAL,Température de salle des mas chines Groupe électrogène diesel,%DB102.DBD4,Groupe électrogène diesel,Télémesure,°C
8.0,_04_Setpoint_R,REAL,Valeur de consigne réduite pour pompe hydraulique Pompes et compresseurs,%DB102.DBD8,Pompes et compresseurs,Téléréglage,bar
12.0,_04_MS2_Y_R,REAL,Générateur de rampe Pompes et compresseurs,%DB102.DBD12,Pompes et compresseurs,Télémesure,
16.0,_04_MS3_Y_R,REAL,"Val. consigne pompe hydr ré duite, mode mise en équipem. : relever/poser flèche Pompes et compresseurs",%DB102.DBD16,Pompes et compresseurs,Téléréglage,
20.0,_04_Setpoint_Y_R,REAL,Valeur de consigne pompe hyd raulique Pompes et compresseurs,%DB102.DBD20,Pompes et compresseurs,Téléréglage,
24.0,_04_Press_main_pump_R,REAL,Pression de service de la pompe de travail Pompes et compresseurs,%DB102.DBD24,Pompes et compresseurs,Télémesure,bar
28.0,_04_Press_auxliary_R,REAL,Pression de service de la pompe à huile de commande Pompes et compresseurs,%DB102.DBD28,Pompes et compresseurs,Télémesure,bar
32.0,_04_Temp_hydr_R,REAL,Température du système hydra ulique Pompes et compresseurs,%DB102.DBD32,Pompes et compresseurs,Télémesure,°C
36.0,_04_Res1,REAL,Pompes et compresseurs 1,%DB102.DBD36,Pompes et compresseurs,Télémesure,
40.0,_04_Res2,REAL,Pompes et compresseurs 2,%DB102.DBD40,Pompes et compresseurs,Télémesure,
44.0,_07_Fuel_level_cent_R,REAL,Réservoir de carburant diese l: niveau de remplissage en % Groupe électrogène diesel,%DB102.DBD44,Groupe électrogène diesel,Télémesure,%
48.0,_07_Res1,REAL,Groupe électrogène diesel 1,%DB102.DBD48,Groupe électrogène diesel,Télémesure,
52.0,_07_Res2,REAL,Groupe électrogène diesel 2,%DB102.DBD52,Groupe électrogène diesel,Télémesure,
56.0,_07_Res3,REAL,Groupe électrogène diesel 3,%DB102.DBD56,Groupe électrogène diesel,Télémesure,
60.0,_11_H_height_limit_POS_R,REAL,Hauteur de levage admissible pour le levage calculée Méc. levage 1 / Méc. retenue,%DB102.DBD60,Méc. levage 1 / Méc. retenue,Télémesure,h
64.0,_11_H_height_limit_NEG_R,REAL,Hauteur de levage admissible calculée pour la descente Méc. levage 1 / Méc. retenue,%DB102.DBD64,Méc. levage 1 / Méc. retenue,Télémesure,h
68.0,_11_H_height_perm_cent_R,REAL,Hauteur de levage admissible en pourcentage Méc. levage 1 / Méc. retenue,%DB102.DBD68,Méc. levage 1 / Méc. retenue,Télémesure,h
72.0,_11_H_limit_POS_1_R,REAL,Montée: présélection hauteur de levage point final 1 Méc. levage 1 / Méc. retenue 1,%DB102.DBD72,Méc. levage 1 / Méc. retenue,Télémesure,h
76.0,_11_H_limit_NEG_1_R,REAL,Descente: sélection hauteur de levage point cible 1 Méc. levage 1 / Méc. retenue 1,%DB102.DBD76,Méc. levage 1 / Méc. retenue,Télémesure,h
80.0,_11_H_limit_POS_2_R,REAL,Montée: présélection hauteur de levage point final 2 Méc. levage 1 / Méc. retenue 2,%DB102.DBD80,Méc. levage 1 / Méc. retenue,Télémesure,h
84.0,_11_H_limit_NEG_2_R,REAL,Descente: sélection hauteur de levage point cible 2 Méc. levage 1 / Méc. retenue 2,%DB102.DBD84,Méc. levage 1 / Méc. retenue,Télémesure,h
88.0,_11_H_target_POS_cent_R,REAL,Montée: point cible actif en % (interrupt. fin course pr ogrammé manuellement) Méc. levage 1 / Méc. retenue,%DB102.DBD88,Méc. levage 1 / Méc. retenue,Télémesure,h
92.0,_11_H_target_NEG_cent_R,REAL,Descente: Point cible actif en pourcentage Méc. levage 1 / Méc. retenue,%DB102.DBD92,Méc. levage 1 / Méc. retenue,Télémesure,h
96.0,_11_MS1_X_R,REAL,Ordre: lire et adapter valeu r de consigne Méc. levage 1 / Méc. retenue 1,%DB102.DBD96,Méc. levage 1 / Méc. retenue,Téléréglage,
100.0,_11_MS1_Y_R,REAL,Ordre: lire et adapter valeu r de consigne Méc. levage 1 / Méc. retenue 2,%DB102.DBD100,Méc. levage 1 / Méc. retenue,Téléréglage,
104.0,_11_MS2_Y_R,REAL,Réduire valeur de consigne v itesse pour réduction puissa nce Méc. levage 1 / Méc. retenue,%DB102.DBD104,Méc. levage 1 / Méc. retenue,Téléréglage,
108.0,_11_MS3_Y_R,REAL,Calculer valeur consigne vitesse rotation du méc. levage suivant la charge Méc. levage 1 / Méc. retenue,%DB102.DBD108,Méc. levage 1 / Méc. retenue,Téléréglage,rpm
112.0,_11_MS4_Y_R,REAL,Appliquer val. pré-fin de course et val. cons. commande par à-coups Méc. levage 1 / Méc. retenue,%DB102.DBD112,Méc. levage 1 / Méc. retenue,Télémesure,m
116.0,_11_MS5_Y_R,REAL,Impulsion changement de vitesse réducteur du méc. de levage Méc. levage 1 / Méc. retenue,%DB102.DBD116,Méc. levage 1 / Méc. retenue,Télémesure,m/s
120.0,_11_MS6_Y_R,REAL,Impulsion de démarrage Méc. levage 1 / Méc. retenue,%DB102.DBD120,Méc. levage 1 / Méc. retenue,Télémesure,
124.0,_11_MS8_Y_R,REAL,Montée / descente jusqu’au point cible valeur de consign e réduite Méc. levage 1 / Méc. retenue,%DB102.DBD124,Méc. levage 1 / Méc. retenue,Télémesure,
128.0,_11_N_setpoint_R,REAL,Transmission de consigne à l 'entraînement en % Méc. levage 1 / Méc. retenue,%DB102.DBD128,Méc. levage 1 / Méc. retenue,Téléréglage,%
132.0,_11_N_ramp_actual_R,REAL,Temps réelle de générateur de rampe % P DWON Méc. levage 1 / Méc. retenue,%DB102.DBD132,Méc. levage 1 / Méc. retenue,Télémesure,
136.0,_11_Res2,REAL,Méc. levage 1 / Méc. retenue 1,%DB102.DBD136,Méc. levage 1 / Méc. retenue,Télémesure,
140.0,_11_N_actual_R,REAL,Valeur réelle vitesse w C en t/m mwin w Méc. levage 1 / Méc. retenue,%DB102.DBD140,Méc. levage 1 / Méc. retenue,Télémesure,t
144.0,_11_I_actual_R,REAL,Valeur réelle du courant enA Méc. levage 1 / Méc. retenue,%DB102.DBD144,Méc. levage 1 / Méc. retenue,Télémesure,A
148.0,_11_P_actual_R,REAL,Valeur réelle de la puissanc e en kW Méc. levage 1 / Méc. retenue,%DB102.DBD148,Méc. levage 1 / Méc. retenue,Télémesure,kW
152.0,_11_UN_actual_R,REAL,Valeur réelle de la tension secteur en V Méc. levage 1 / Méc. retenue,%DB102.DBD152,Méc. levage 1 / Méc. retenue,Télémesure,V
156.0,_11_fN_actual_R,REAL,Valeur réelle de la fréquenc e secteur en Hz Méc. levage 1 / Méc. retenue,%DB102.DBD156,Méc. levage 1 / Méc. retenue,Télémesure,Hz
160.0,_11_UA_actual_R,REAL,Valeur réelle de la tension d'induit en V Méc. levage 1 / Méc. retenue,%DB102.DBD160,Méc. levage 1 / Méc. retenue,Télémesure,V
164.0,_11_IF_actual_R,REAL,Valeur réelle du courant ind ucteur en A Méc. levage 1 / Méc. retenue,%DB102.DBD164,Méc. levage 1 / Méc. retenue,Télémesure,A
168.0,_11_H_perm_R,REAL,Hauteur de levage admissible en m Méc. levage 1 / Méc. retenue,%DB102.DBD168,Méc. levage 1 / Méc. retenue,Télémesure,h
172.0,_11_H_height_actual_R,REAL,Valeur réelle de la hauteur de levage en m Méc. levage 1 / Méc. retenue,%DB102.DBD172,Méc. levage 1 / Méc. retenue,Télémesure,h
176.0,_11_Press_brake_R,REAL,Pression de service pour le frein du méc. de levage Méc. levage 1 / Méc. retenue,%DB102.DBD176,Méc. levage 1 / Méc. retenue,Télémesure,bar
180.0,_11_Grab_force,REAL,Force de traction benne pour mécanisme de fermeture Méc. levage 1 / Méc. retenue,%DB102.DBD180,Méc. levage 1 / Méc. retenue,Télémesure,kN
184.0,_11_Statusword_1_W.X00_Ready_to_switch_on,BOOL,"1=prêt à l'enclenchement, 0= pas prêt à l'enclenchement Méc. levage 1 / Méc. retenue",%DB102.DBX184.0,Méc. levage 1 / Méc. retenue,Télésignal,
184.1,_11_Statusword_1_W.X01_Ready_to_operate,BOOL,"1=prêt au fonctionnement (im pulsions bloquées), 0=pas prêt au fonctionnement Méc. levage 1 / Méc. retenue",%DB102.DBX184.1,Méc. levage 1 / Méc. retenue,Télésignal,
184.2,_11_Statusword_1_W.X02_Run,BOOL,"1=fonctionnement (borne de s ortie sous tension), 0= impu lsions bloquées Méc. levage 1 / Méc. retenue",%DB102.DBX184.2,Méc. levage 1 / Méc. retenue,Télésignal,
184.3,_11_Statusword_1_W.X03_Fault_is_active,BOOL,"1=anomalie active (impulsion s bloquées), 0=pas d'anomali e active Méc. levage 1 / Méc. retenue",%DB102.DBX184.3,Méc. levage 1 / Méc. retenue,Télécommande,
184.4,_11_Statusword_1_W.X04_No_OFF_2_applied,BOOL,"1=pas d’ARRET 2, 0=ARRET 2 a ctivé Méc. levage 1 / Méc. retenue 1",%DB102.DBX184.4,Méc. levage 1 / Méc. retenue,Télécommande,
184.5,_11_Statusword_1_W.X05_No_OFF_3_applied,BOOL,"1=pas d’ARRET 3, 0=ARRET 3 a ctivé Méc. levage 1 / Méc. retenue 2",%DB102.DBX184.5,Méc. levage 1 / Méc. retenue,Télécommande,
184.6,_11_Statusword_1_W.X06_Switch_on_inhibit,BOOL,"1= blocage d'enclenchement, 0=pas de blocage d'enclench. (enclench. possible) Méc. levage 1 / Méc. retenue",%DB102.DBX184.6,Méc. levage 1 / Méc. retenue,Télésignal,
184.7,_11_Statusword_1_W.X07_Alarm_is_active,BOOL,"1=avertissement actif, 0=pas d'avertissement activé Méc. levage 1 / Méc. retenue",%DB102.DBX184.7,Méc. levage 1 / Méc. retenue,Téléalarme,
185.0,_11_Statusword_1_W.X08_Setpoint_EQ_actual,BOOL,"1=pas d'écart consigne-mesur e détecté, 0= écart consigne -mesure Méc. levage 1 / Méc. retenue",%DB102.DBX185.0,Méc. levage 1 / Méc. retenue,Téléréglage,
185.1,_11_Statusword_1_W.X09_PZD_control_request,BOOL,1=guidage données process PZD demandé (toujours 1) Méc. levage 1 / Méc. retenue,%DB102.DBX185.1,Méc. levage 1 / Méc. retenue,Télésignal,
185.2,_11_Statusword_1_W.X10_Actual_GE_Setpoint,BOOL,"1=val. réelle>=consigne comp araison (P373),0=val. réelle <cons. compar. (P373) Méc. levage 1 / Méc. retenue",%DB102.DBX185.2,Méc. levage 1 / Méc. retenue,Téléréglage,
185.3,_11_Statusword_1_W.X11_Undervoltage_fault,BOOL,"1=anomalie sous-tension, 0=p as d'anomalie sous-tension Méc. levage 1 / Méc. retenue",%DB102.DBX185.3,Méc. levage 1 / Méc. retenue,Téléalarme,
185.4,_11_Statusword_1_W.X12_Requ_main_contact_on,BOOL,"1=demande: contacteur ppal M ARCHE, 0=demande: contacteur ppal ARRET Méc. levage 1 / Méc. retenue",%DB102.DBX185.4,Méc. levage 1 / Méc. retenue,Télécommande,
185.5,_11_Statusword_1_W.X13_Ramp_funct_generator,BOOL,"1=générateur de rampe actif, 0=générateur de rampe non actif Méc. levage 1 / Méc. retenue",%DB102.DBX185.5,Méc. levage 1 / Méc. retenue,Télésignal,
185.6,_11_Statusword_1_W.X14_Posit_speed_setpoint,BOOL,"Valeur de consigne pour vite sse: 1=positive, 0=négative Méc. levage 1 / Méc. retenue",%DB102.DBX185.6,Méc. levage 1 / Méc. retenue,Téléréglage,
185.7,_11_Statusword_1_W.X15,BOOL,Réserve Méc. levage 1 / Méc. retenue 1,%DB102.DBX185.7,Méc. levage 1 / Méc. retenue,Télésignal,
186.0,_11_Statusword_2_W.X16_Speedometre_trace_1,BOOL,Défaut générateur de vitesse piste 1 Méc. levage 1 / Méc. retenue,%DB102.DBX186.0,Méc. levage 1 / Méc. retenue,Téléalarme,
186.1,_11_Statusword_2_W.X17_Transmission_superv,BOOL,Défaut surveillance transmis sion Méc. levage 1 / Méc. retenue,%DB102.DBX186.1,Méc. levage 1 / Méc. retenue,Téléalarme,
186.2,_11_Statusword_2_W.X18_No_overspeed,BOOL,"1=pas de survitesse, 0=survi tesse (A038 et F038) Méc. levage 1 / Méc. retenue",%DB102.DBX186.2,Méc. levage 1 / Méc. retenue,Télésignal,
186.3,_11_Statusword_2_W.X19,BOOL,Réserve Méc. levage 1 / Méc. retenue 2,%DB102.DBX186.3,Méc. levage 1 / Méc. retenue,Télésignal,
186.4,_11_Statusword_2_W.X20,BOOL,Réserve Méc. levage 1 / Méc. retenue 3,%DB102.DBX186.4,Méc. levage 1 / Méc. retenue,Télésignal,
186.5,_11_Statusword_2_W.X21_Ext_alarm_active,BOOL,"1=alarme externe active (A02 1 ou A022), 0=pas d'alarme e xterne active Méc. levage 1 / Méc. retenue",%DB102.DBX186.5,Méc. levage 1 / Méc. retenue,Téléalarme,
186.6,_11_Statusword_2_W.X22_Power_overload_alarm,BOOL,"1=avertiss.surcharge partie puiss. active (A039), 0=pas d'avertiss.surcharge Méc. levage 1 / Méc. retenue",%DB102.DBX186.6,Méc. levage 1 / Méc. retenue,Téléalarme,
186.7,_11_Statusword_2_W.X23_Power_overtemp_fault,BOOL,"1=anomalie surchauffe unité puissance active (F067),0=pa s d'anomalie surchauffe Méc. levage 1 / Méc. retenue",%DB102.DBX186.7,Méc. levage 1 / Méc. retenue,Téléalarme,
187.0,_11_Statusword_2_W.X24_Power_overtemp_alarm,BOOL,"1=avertiss.surchauffe partie puiss. active (A067), 0=pas d'avertiss.surchauffe Méc. levage 1 / Méc. retenue",%DB102.DBX187.0,Méc. levage 1 / Méc. retenue,Téléalarme,
187.1,_11_Statusword_2_W.X25_Motor_overtemp_alarm,BOOL,"1=avertiss. surchauffe moteu r active (A029), 0=pas d'ave rtiss. surchauffe Méc. levage 1 / Méc. retenue",%DB102.DBX187.1,Méc. levage 1 / Méc. retenue,Téléalarme,
187.2,_11_Statusword_2_W.X26_Motor_overtemp_fault,BOOL,"1=anomalie surchauffe moteur actif (F029), 0=pas d'anoma lie surchauffe Méc. levage 1 / Méc. retenue",%DB102.DBX187.2,Méc. levage 1 / Méc. retenue,Téléalarme,
187.3,_11_Statusword_2_W.X27,BOOL,Réserve Méc. levage 1 / Méc. retenue 4,%DB102.DBX187.3,Méc. levage 1 / Méc. retenue,Télésignal,
187.4,_11_Statusword_2_W.X28_11_limit_hoist,BOOL,Surcourse de levage de la charge P DWON Méc. levage 1 / Méc. retenue,%DB102.DBX187.4,Méc. levage 1 / Méc. retenue,Télésignal,
187.5,_11_Statusword_2_W.X29_11_limit_low,BOOL,Surcourse de descente de la charge w C mw Méc. levage 1 / Méc. retenue,%DB102.DBX187.5,Méc. levage 1 / Méc. retenue,Télésignal,
187.6,_11_Statusword_2_W.X30_31_limit_in,BOOL,Surcourse de relevage w de la flèche Méc. levage 1 / Méc. retenue,%DB102.DBX187.6,Méc. levage 1 / Méc. retenue,Télésignal,
187.7,_11_Statusword_2_W.X31_31_limit_out,BOOL,Surcourse abaissement de la flèche Méc. levage 1 / Méc. retenue,%DB102.DBX187.7,Méc. levage 1 / Méc. retenue,Télésignal,
188.0,_11_Controlword_1_W.X00_On_1_active,BOOL,"1=marche,condition fonct, 0= ARRET1,arrêt par gén.impuls, puis blocage impuls. Méc. levage 1 / Méc. retenue",%DB102.DBX188.0,Méc. levage 1 / Méc. retenue,Télécommande,
